0 	703.223
3.56823e-05 	703.215
7.42121e-05 	703.208
0.000115817 	703.209
0.000160741 	703.209
0.000209251 	703.209
0.000261632 	703.209
0.000318193 	703.209
0.000379267 	703.21
0.000445215 	703.212
0.000516426 	703.214
0.00059332 	703.217
0.00067635 	703.221
0.000766005 	703.227
0.000862816 	703.233
0.000967352 	703.24
0.00108023 	703.247
0.00120212 	703.256
0.00133373 	703.266
0.00147584 	703.276
0.0016293 	703.288
0.001795 	703.301
0.00197393 	703.316
0.00216713 	703.333
0.00237575 	703.351
0.00260102 	703.371
0.00284427 	703.394
0.00310693 	703.42
0.00339054 	703.449
0.0036968 	703.481
0.00402749 	703.516
0.00438457 	703.556
0.00477014 	703.599
0.00518649 	703.647
0.00563605 	703.698
0.0061215 	703.753
0.00664568 	703.811
0.0072117 	703.872
0.00782288 	703.935
0.00848284 	704.001
0.00919546 	704.069
0.00996495 	704.142
0.0107958 	704.206
0.011693 	704.223
0.0126618 	704.22
0.013708 	704.247
0.0148375 	704.302
0.0160573 	704.368
0.0173744 	704.438
0.0187965 	704.513
0.0203322 	704.596
0.0219904 	704.688
0.0237809 	704.79
0.0257144 	704.904
0.0278021 	705.031
0.0300564 	705.175
0.0324906 	705.337
0.0351191 	705.52
0.0379573 	705.725
0.041022 	705.955
0.0443313 	706.207
0.0479047 	706.486
0.0517632 	706.795
0.0559296 	707.157
0.0604286 	707.583
0.0652865 	708.119
0.0705321 	708.719
0.0761963 	709.447
0.0823126 	710.294
0.0889169 	711.975
0.0960482 	714.169
0.103749 	716.335
