0 	0 	0 	0
3.56823e-05 	30.1459 	1.26804e-05 	0
7.42121e-05 	62.1733 	0.000394366 	0
0.000115817 	96.8628 	0.00120366 	0
0.000160741 	134.25 	0.00250046 	0
0.000209251 	173.685 	0.00439752 	0
0.000261632 	213.418 	0.00698141 	0
0.000318193 	251.16 	0.0103119 	0
0.000379267 	285.491 	0.0144391 	0
0.000445215 	316.21 	0.0194431 	0
0.000516426 	343.548 	0.0254276 	0
0.00059332 	367.813 	0.0325055 	0
0.00067635 	389.406 	0.0408056 	0
0.000766005 	408.735 	0.0504806 	0
0.000862816 	426.176 	0.0617119 	0
0.000967352 	442.059 	0.0747162 	0
0.00108023 	456.66 	0.0897505 	0
0.00120212 	470.209 	0.107118 	0
0.00133373 	482.896 	0.12717 	0
0.00147584 	494.881 	0.150305 	0
0.0016293 	506.298 	0.176968 	0
0.001795 	517.254 	0.207685 	0
0.00197393 	527.838 	0.243126 	0
0.00216713 	538.127 	0.284147 	0
0.00237575 	548.194 	0.331807 	0
0.00260102 	558.108 	0.387384 	0
0.00284427 	567.932 	0.45241 	0
0.00310693 	577.726 	0.528762 	0
0.00339054 	587.549 	0.618804 	0
0.0036968 	597.461 	0.725565 	0
0.00402749 	607.526 	0.852939 	0
0.00438457 	617.798 	1.00586 	0
0.00477014 	628.304 	1.19019 	0
0.00518649 	639.007 	1.41198 	0
0.00563605 	649.754 	1.6755 	0
0.0061215 	660.255 	1.98135 	0
0.00664568 	670.225 	2.33107 	0
0.0072117 	679.517 	2.73292 	0
0.00782288 	687.878 	3.19247 	0
0.00848284 	694.654 	3.68872 	0
0.00919546 	699.132 	4.1488 	0
0.00996495 	701.306 	4.47406 	0
0.0107958 	702.014 	4.63215 	0
0.011693 	702.158 	4.68237 	0
0.0126618 	702.178 	4.6957 	0
0.013708 	702.183 	4.70344 	0
0.0148375 	702.188 	4.71132 	0
0.0160573 	702.194 	4.71974 	0
0.0173744 	702.198 	4.72891 	0
0.0187965 	702.201 	4.7389 	0
0.0203322 	702.204 	4.74976 	0
0.0219904 	702.208 	4.76155 	0
0.0237809 	702.21 	4.77431 	0
0.0257144 	702.212 	4.7882 	0
0.0278021 	702.212 	4.80335 	0
0.0300564 	702.213 	4.81997 	0
0.0324906 	702.212 	4.83844 	0
0.0351191 	702.21 	4.85924 	0
0.0379573 	702.206 	4.88301 	0
0.041022 	702.202 	4.91057 	0
0.0443313 	702.195 	4.94278 	0
0.0479047 	702.189 	4.9802 	0
0.0517632 	702.182 	5.02275 	0
0.0559296 	702.172 	5.07004 	0
0.0604286 	702.158 	5.1214 	0
0.0652865 	702.143 	5.18214 	0
0.0705321 	702.123 	5.25973 	0
0.0761963 	702.103 	5.36797 	0
0.0823126 	702.078 	5.50658 	0
0.0889169 	702.025 	5.69301 	0
0.0960482 	701.951 	5.96012 	0
0.103749 	701.863 	6.32243 	0
