0 	703.342
3.56823e-05 	703.337
7.42121e-05 	703.333
0.000115817 	703.334
0.000160741 	703.335
0.000209251 	703.335
0.000261632 	703.335
0.000318193 	703.335
0.000379267 	703.336
0.000445215 	703.337
0.000516426 	703.339
0.00059332 	703.342
0.00067635 	703.346
0.000766005 	703.352
0.000862816 	703.358
0.000967352 	703.365
0.00108023 	703.374
0.00120212 	703.383
0.00133373 	703.393
0.00147584 	703.403
0.0016293 	703.415
0.001795 	703.429
0.00197393 	703.443
0.00216713 	703.46
0.00237575 	703.478
0.00260102 	703.499
0.00284427 	703.522
0.00310693 	703.548
0.00339054 	703.577
0.0036968 	703.609
0.00402749 	703.645
0.00438457 	703.685
0.00477014 	703.728
0.00518649 	703.776
0.00563605 	703.827
0.0061215 	703.882
0.00664568 	703.941
0.0072117 	704.002
0.00782288 	704.066
0.00848284 	704.131
0.00919546 	704.199
0.00996495 	704.272
0.0107958 	704.337
0.011693 	704.353
0.0126618 	704.349
0.013708 	704.376
0.0148375 	704.429
0.0160573 	704.494
0.0173744 	704.563
0.0187965 	704.638
0.0203322 	704.72
0.0219904 	704.811
0.0237809 	704.911
0.0257144 	705.024
0.0278021 	705.15
0.0300564 	705.292
0.0324906 	705.452
0.0351191 	705.634
0.0379573 	705.838
0.041022 	706.065
0.0443313 	706.314
0.0479047 	706.59
0.0517632 	706.896
0.0559296 	707.253
0.0604286 	707.674
0.0652865 	708.203
0.0705321 	708.797
0.0761963 	709.519
0.0823126 	710.368
0.0889169 	712.046
0.0960482 	714.253
0.103749 	716.421
