0 	0 	0 	0
3.56823e-05 	25.3124 	0.000281611 	0
7.42121e-05 	52.1821 	0.000811466 	0
0.000115817 	81.2614 	0.00174412 	0
0.000160741 	112.715 	0.00320505 	0
0.000209251 	146.525 	0.00531733 	0
0.000261632 	182.189 	0.0082117 	0
0.000318193 	218.497 	0.0119971 	0
0.000379267 	253.808 	0.0167446 	0
0.000445215 	286.873 	0.0225161 	0
0.000516426 	317.266 	0.0294147 	0
0.00059332 	344.989 	0.0375798 	0
0.00067635 	370.119 	0.0471606 	0
0.000766005 	392.818 	0.0583299 	0
0.000862816 	413.326 	0.0712977 	0
0.000967352 	431.911 	0.0863098 	0
0.00108023 	448.836 	0.103654 	0
0.00120212 	464.348 	0.123668 	0
0.00133373 	478.67 	0.146749 	0
0.00147584 	491.992 	0.173365 	0
0.0016293 	504.481 	0.204068 	0
0.001795 	516.279 	0.239516 	0
0.00197393 	527.507 	0.280486 	0
0.00216713 	538.27 	0.32791 	0
0.00237575 	548.661 	0.382904 	0
0.00260102 	558.758 	0.446813 	0
0.00284427 	568.634 	0.521274 	0
0.00310693 	578.358 	0.608292 	0
0.00339054 	587.992 	0.710359 	0
0.0036968 	597.602 	0.830599 	0
0.00402749 	607.253 	0.972956 	0
0.00438457 	617.011 	1.14234 	0
0.00477014 	626.925 	1.34453 	0
0.00518649 	637.006 	1.58541 	0
0.00563605 	647.174 	1.86884 	0
0.0061215 	657.222 	2.19381 	0
0.00664568 	666.891 	2.55603 	0
0.0072117 	676.014 	2.95492 	0
0.00782288 	684.462 	3.38752 	0
0.00848284 	691.814 	3.82488 	0
0.00919546 	697.325 	4.19849 	0
0.00996495 	700.525 	4.4405 	0
0.0107958 	701.819 	4.54959 	0
0.011693 	702.149 	4.58357 	0
0.0126618 	702.2 	4.59436 	0
0.013708 	702.207 	4.60183 	0
0.0148375 	702.212 	4.60966 	0
0.0160573 	702.217 	4.61815 	0
0.0173744 	702.221 	4.6274 	0
0.0187965 	702.224 	4.63751 	0
0.0203322 	702.227 	4.64857 	0
0.0219904 	702.231 	4.66068 	0
0.0237809 	702.233 	4.67394 	0
0.0257144 	702.235 	4.68856 	0
0.0278021 	702.236 	4.70473 	0
0.0300564 	702.236 	4.72284 	0
0.0324906 	702.235 	4.74326 	0
0.0351191 	702.233 	4.76654 	0
0.0379573 	702.227 	4.79328 	0
0.041022 	702.223 	4.82408 	0
0.0443313 	702.216 	4.85948 	0
0.0479047 	702.209 	4.89966 	0
0.0517632 	702.202 	4.94416 	0
0.0559296 	702.192 	4.99264 	0
0.0604286 	702.176 	5.04508 	0
0.0652865 	702.16 	5.10786 	0
0.0705321 	702.138 	5.18977 	0
0.0761963 	702.118 	5.30381 	0
0.0823126 	702.091 	5.44962 	0
0.0889169 	702.034 	5.6485 	0
0.0960482 	701.952 	5.94331 	0
0.103749 	701.854 	6.35219 	0
