5.02175e-07 	4.3618 	-0.000105919 	0
1.5965e-06 	13.6862 	-0.000282339 	0
2.88693e-06 	24.5025 	-0.000412124 	0
4.40867e-06 	37.2576 	-0.000524192 	0
6.20321e-06 	52.2732 	-0.000622594 	0
8.31952e-06 	69.8422 	-0.000699843 	0
1.08153e-05 	90.0635 	-0.000744665 	0
1.37589e-05 	112.57 	-0.000739917 	0
1.72305e-05 	136.385 	-0.000668199 	0
2.1325e-05 	160.235 	-0.00051284 	0
2.61543e-05 	183.142 	-0.000246781 	0
3.18504e-05 	204.625 	0.000163151 	0
3.85691e-05 	224.497 	0.000749469 	0
4.6494e-05 	242.726 	0.00154473 	0
5.58419e-05 	259.403 	0.00257855 	0
6.68685e-05 	274.703 	0.00387969 	0
7.98753e-05 	288.85 	0.00546308 	0
9.5218e-05 	302.077 	0.00732851 	0
0.000113317 	314.568 	0.00948231 	0
0.000134666 	326.447 	0.0119377 	0
0.00015985 	337.803 	0.0147077 	0
0.000189556 	348.71 	0.017805 	0
0.000224596 	359.228 	0.0212444 	0
0.000265928 	369.407 	0.0250443 	0
0.000314678 	379.286 	0.0292256 	0
0.000372175 	388.901 	0.0338156 	0
0.000439984 	398.279 	0.038852 	0
0.000519949 	407.446 	0.0443865 	0
0.000614238 	416.423 	0.0504863 	0
0.000725403 	425.23 	0.0572391 	0
0.000856445 	433.883 	0.0647619 	0
0.00101089 	442.4 	0.0732118 	0
0.00119287 	450.798 	0.0827948 	0
0.00140725 	459.096 	0.0937748 	0
0.0016597 	467.311 	0.106502 	0
0.00195687 	475.468 	0.121445 	0
0.00225252 	482.432 	0.136452 	0
0.00244151 	486.489 	0.146134 	0
0.00271769 	491.713 	0.160645 	0
0.0032009 	499.874 	0.186865 	0
0.00376832 	508.122 	0.219416 	0
0.00443402 	516.527 	0.260488 	0
0.00521418 	525.199 	0.313492 	0
0.00612732 	534.315 	0.383795 	0
0.00719451 	544.123 	0.47871 	0
0.00843957 	554.916 	0.607616 	0
0.00988918 	566.885 	0.778225 	0
0.0115729 	579.61 	0.989795 	0
0.0135232 	591.32 	1.2275 	0
0.0157748 	599.347 	1.43857 	0
0.0183647 	602.722 	1.55805 	0
0.0213311 	603.433 	1.59263 	0
0.024712 	603.493 	1.59797 	0
0.0285436 	603.496 	1.60136 	0
0.0328586 	603.498 	1.60594 	0
0.0376832 	603.501 	1.61038 	0
0.0430346 	603.506 	1.6131 	0
0.0489178 	603.513 	1.61259 	0
0.055323 	603.522 	1.60752 	0
0.0622227 	603.534 	1.59528 	0
0.0695708 	603.549 	1.57425 	0
0.0773019 	603.568 	1.54203 	0
0.0853329 	603.59 	1.49559 	0
0.0935659 	603.622 	1.4384 	0
0.101892 	603.67 	1.38352 	0
0.110198 	603.68 	1.21048 	0
0.118373 	602.055 	-2.11098 	0
0.126311 	585.181 	-34.5057 	0
0.133919 	545.556 	-99.2338 	0
0.14112 	530.05 	-123.714 	0
0.147858 	529.191 	-121.236 	0
0.154094 	529.213 	-119.705 	0
0.159805 	529.371 	-121.858 	0
0.164987 	529.384 	-123.788 	0
0.169651 	529.404 	-124.169 	0
0.173816 	529.423 	-122.87 	0
0.17751 	529.732 	-121.222 	0
0.180766 	529.818 	-120.26 	0
0.183622 	529.754 	-120.385 	0
0.186115 	529.503 	-121.31 	0
0.188037 	529.258 	-122.422 	0
0.189043 	529.122 	-123.076 	0
0.190159 	529.049 	-123.75 	0
0.19178 	529.02 	-124.589 	0
0.193176 	529.047 	-125.061 	0
0.194376 	529.207 	-125.263 	0
0.195405 	529.312 	-125.248 	0
0.196286 	529.488 	-125.11 	0
0.197039 	529.713 	-124.898 	0
0.197682 	529.828 	-124.634 	0
0.198231 	530.033 	-124.387 	0
0.198699 	530.159 	-124.137 	0
0.199097 	529.342 	-123.698 	0
0.199436 	528.815 	-123.348 	0
0.199724 	529.789 	-123.38 	0
0.199969 	529.263 	-123.098 	0
0.200177 	525.281 	-122.019 	0
0.200354 	518.828 	-120.375 	0
0.200505 	513.973 	-119.154 	0
0.200632 	511.944 	-118.635 	0
0.200741 	511.117 	-118.4 	0
