0 	702.95
3.56823e-05 	702.937
7.42121e-05 	702.924
0.000115817 	702.924
0.000160741 	702.925
0.000209251 	702.925
0.000261632 	702.925
0.000318193 	702.925
0.000379267 	702.926
0.000445215 	702.927
0.000516426 	702.929
0.00059332 	702.932
0.00067635 	702.936
0.000766005 	702.941
0.000862816 	702.947
0.000967352 	702.954
0.00108023 	702.962
0.00120212 	702.971
0.00133373 	702.98
0.00147584 	702.991
0.0016293 	703.002
0.001795 	703.015
0.00197393 	703.03
0.00216713 	703.046
0.00237575 	703.064
0.00260102 	703.085
0.00284427 	703.107
0.00310693 	703.133
0.00339054 	703.161
0.0036968 	703.193
0.00402749 	703.228
0.00438457 	703.267
0.00477014 	703.31
0.00518649 	703.357
0.00563605 	703.408
0.0061215 	703.462
0.00664568 	703.52
0.0072117 	703.58
0.00782288 	703.643
0.00848284 	703.708
0.00919546 	703.776
0.00996495 	703.849
0.0107958 	703.911
0.011693 	703.927
0.0126618 	703.926
0.013708 	703.956
0.0148375 	704.013
0.0160573 	704.08
0.0173744 	704.152
0.0187965 	704.23
0.0203322 	704.315
0.0219904 	704.409
0.0237809 	704.514
0.0257144 	704.631
0.0278021 	704.762
0.0300564 	704.909
0.0324906 	705.075
0.0351191 	705.262
0.0379573 	705.472
0.041022 	705.706
0.0443313 	705.964
0.0479047 	706.249
0.0517632 	706.565
0.0559296 	706.935
0.0604286 	707.37
0.0652865 	707.916
0.0705321 	708.526
0.0761963 	709.264
0.0823126 	710.121
0.0889169 	711.816
0.0960482 	714.026
0.103749 	716.227
