0 	681.618
3.56823e-05 	681.594
7.42121e-05 	681.571
0.000115817 	681.572
0.000160741 	681.573
0.000209251 	681.573
0.000261632 	681.573
0.000318193 	681.574
0.000379267 	681.574
0.000445215 	681.574
0.000516426 	681.574
0.00059332 	681.574
0.00067635 	681.574
0.000766005 	681.574
0.000862816 	681.574
0.000967352 	681.574
0.00108023 	681.573
0.00120212 	681.573
0.00133373 	681.573
0.00147584 	681.573
0.0016293 	681.573
0.001795 	681.576
0.00197393 	681.581
0.00216713 	681.587
0.00237575 	681.597
0.00260102 	681.604
0.00284427 	681.608
0.00310693 	681.609
0.00339054 	681.616
0.0036968 	681.617
0.00402749 	681.628
0.00438457 	681.655
0.00477014 	681.638
0.00518649 	681.623
0.00563605 	681.644
0.0061215 	681.671
0.00664568 	681.735
0.0072117 	681.755
0.00782288 	681.738
0.00848284 	681.747
0.00919546 	681.752
0.00996495 	681.792
0.0107958 	681.839
0.011693 	681.925
0.0126618 	682.007
0.013708 	682.053
0.0148375 	682.076
0.0160573 	682.111
0.0173744 	682.204
0.0187965 	682.278
0.0203322 	682.324
0.0219904 	682.358
0.0237809 	682.42
0.0257144 	682.496
0.0278021 	682.574
0.0300564 	682.674
0.0324906 	682.797
0.0351191 	682.948
0.0379573 	683.123
0.041022 	683.326
0.0443313 	683.569
0.0479047 	683.854
0.0517632 	684.188
0.0559296 	684.564
0.0604286 	685.006
0.0652865 	685.543
0.0705321 	686.288
0.0761963 	687.081
0.0823126 	687.784
0.0889169 	688.616
0.0960482 	691.684
0.103749 	696.799
