0 	0.0101104
3.56823e-05 	0.0101239
7.42121e-05 	0.0101676
0.000115817 	0.0102496
0.000160741 	0.0103802
0.000209251 	0.0105682
0.000261632 	0.010814
0.000318193 	0.0111048
0.000379267 	0.0114236
0.000445215 	0.0117583
0.000516426 	0.012101
0.00059332 	0.0124454
0.00067635 	0.0127881
0.000766005 	0.0131277
0.000862816 	0.0134642
0.000967352 	0.0137985
0.00108023 	0.0141319
0.00120212 	0.0144664
0.00133373 	0.0148039
0.00147584 	0.0151467
0.0016293 	0.0154974
0.001795 	0.0158584
0.00197393 	0.0162326
0.00216713 	0.016623
0.00237575 	0.0170335
0.00260102 	0.0174687
0.00284427 	0.017934
0.00310693 	0.0184365
0.00339054 	0.0189848
0.0036968 	0.0195905
0.00402749 	0.0202686
0.00438457 	0.0210394
0.00477014 	0.0219282
0.00518649 	0.0229651
0.00563605 	0.0241786
0.0061215 	0.0255888
0.00664568 	0.027223
0.0072117 	0.0291463
0.00782288 	0.0314333
0.00848284 	0.0340366
0.00919546 	0.0365936
0.00996495 	0.0384952
0.0107958 	0.0394429
0.011693 	0.0397283
0.0126618 	0.0397769
0.013708 	0.0397843
0.0148375 	0.0397894
0.0160573 	0.0397947
0.0173744 	0.0397996
0.0187965 	0.0398045
0.0203322 	0.0398099
0.0219904 	0.0398161
0.0237809 	0.039822
0.0257144 	0.0398281
0.0278021 	0.0398346
0.0300564 	0.0398422
0.0324906 	0.0398497
0.0351191 	0.0398576
0.0379573 	0.0398649
0.041022 	0.0398734
0.0443313 	0.039881
0.0479047 	0.0398906
0.0517632 	0.0399016
0.0559296 	0.0399143
0.0604286 	0.0399288
0.0652865 	0.039949
0.0705321 	0.0399694
0.0761963 	0.0399938
0.0823126 	0.0400207
0.0889169 	0.0400796
0.0960482 	0.0401614
0.103749 	0.0402599
