0 	698.377
3.56823e-05 	698.322
7.42121e-05 	698.267
0.000115817 	698.268
0.000160741 	698.268
0.000209251 	698.268
0.000261632 	698.268
0.000318193 	698.268
0.000379267 	698.267
0.000445215 	698.266
0.000516426 	698.267
0.00059332 	698.27
0.00067635 	698.274
0.000766005 	698.278
0.000862816 	698.283
0.000967352 	698.288
0.00108023 	698.294
0.00120212 	698.3
0.00133373 	698.307
0.00147584 	698.315
0.0016293 	698.323
0.001795 	698.332
0.00197393 	698.343
0.00216713 	698.354
0.00237575 	698.367
0.00260102 	698.381
0.00284427 	698.398
0.00310693 	698.416
0.00339054 	698.437
0.0036968 	698.46
0.00402749 	698.486
0.00438457 	698.514
0.00477014 	698.546
0.00518649 	698.581
0.00563605 	698.618
0.0061215 	698.659
0.00664568 	698.703
0.0072117 	698.752
0.00782288 	698.81
0.00848284 	698.879
0.00919546 	698.939
0.00996495 	698.96
0.0107958 	698.961
0.011693 	698.991
0.0126618 	699.047
0.013708 	699.114
0.0148375 	699.187
0.0160573 	699.267
0.0173744 	699.355
0.0187965 	699.451
0.0203322 	699.557
0.0219904 	699.673
0.0237809 	699.8
0.0257144 	699.939
0.0278021 	700.092
0.0300564 	700.261
0.0324906 	700.448
0.0351191 	700.657
0.0379573 	700.892
0.041022 	701.157
0.0443313 	701.462
0.0479047 	701.813
0.0517632 	702.221
0.0559296 	702.679
0.0604286 	703.201
0.0652865 	703.783
0.0705321 	704.516
0.0761963 	705.411
0.0823126 	706.743
0.0889169 	708.354
0.0960482 	710.897
0.103749 	713.257
