7.21064e-06 	1484 	-0.000795108 	-0.00192619
1.70405e-05 	1484 	-0.000795637 	-0.00192747
2.69559e-05 	1484 	-0.000796333 	-0.00192921
3.70639e-05 	1484 	-0.000797173 	-0.00193137
4.74629e-05 	1484 	-0.000798155 	-0.00193388
5.8247e-05 	1484 	-0.000799163 	-0.00193653
6.95089e-05 	1484 	-0.000800288 	-0.00193949
8.1342e-05 	1484 	-0.000801531 	-0.00194279
9.38425e-05 	1484 	-0.000802801 	-0.00194621
0.000107111 	1484 	-0.000804203 	-0.00194997
0.000121251 	1484 	-0.000805759 	-0.00195417
0.000136376 	1484 	-0.000807445 	-0.00195873
0.000152603 	1484 	-0.000809141 	-0.00196337
0.000170059 	1484 	-0.000810975 	-0.00196843
0.000188881 	1484 	-0.00081309 	-0.00197422
0.000209215 	1484 	-0.000815345 	-0.00198044
0.000231219 	1484 	-0.000817744 	-0.00198709
0.000255064 	1484 	-0.000820407 	-0.00199444
0.000280935 	1484 	-0.000823347 	-0.00200257
0.000309036 	1484 	-0.00082645 	-0.00201122
0.000339582 	1484 	-0.000829843 	-0.00202068
0.000372812 	1484 	-0.000833516 	-0.00203095
0.000408983 	1484 	-0.000837469 	-0.00204201
0.000448378 	1484 	-0.000841851 	-0.00205429
0.000491302 	1484 	-0.000846633 	-0.00206773
0.000538089 	1484 	-0.000851841 	-0.00208237
0.000589102 	1484 	-0.000857496 	-0.00209833
0.000644738 	1484 	-0.000863714 	-0.00211584
0.000705429 	1484 	-0.00087048 	-0.00213499
0.000771647 	1484 	-0.000877813 	-0.0021558
0.000843906 	1484 	-0.00088575 	-0.00217835
0.000922768 	1484 	-0.000894517 	-0.00220333
0.00100885 	1484 	-0.000904114 	-0.00223073
0.00110281 	1484 	-0.000914565 	-0.00226063
0.00120538 	1484 	-0.000926002 	-0.00229347
0.00131738 	1484 	-0.000938434 	-0.00232926
0.00143965 	1484 	-0.000952004 	-0.00236846
0.00157315 	1484 	-0.000966845 	-0.00241149
0.00171893 	1484 	-0.00098296 	-0.00245843
